Tree,Node,ID,Feature,Split,Yes,No,Missing,Gain,Cover,Category
38,179,38-179,Leaf,,,,,0.50800705,38.0,
38,180,38-180,Leaf,,,,,0.00389126875,10.0,
39,0,39-0,depok_air_lag7,110.0,39-1,39-2,39-2,9949.28809,27239.0,
39,1,39-1,manggarai_air_lag15,770.0,39-3,39-4,39-4,4736.5249,21081.0,
39,2,39-2,manggarai_air_lag1,715.0,39-5,39-6,39-6,3044.99902,6158.0,
39,3,39-3,manggarai_air_lag20,20.0,39-7,39-8,39-8,4045.53418,21053.0,
39,4,39-4,manggarai_cuaca_lag12_hujan,1.0,39-9,39-10,39-10,36120.3398,28.0,
39,5,39-5,hour_cos,-0.707106769,39-11,39-12,39-12,2450.43921,5205.0,
39,6,39-6,depok_air_lag10,111.0,39-13,39-14,39-14,1568.30225,953.0,
39,7,39-7,hour_sin,0.965925813,39-15,39-16,39-16,4476.98096,2.0,
39,8,39-8,manggarai_air_lag1,598.0,39-17,39-18,39-18,3722.0437,21051.0,
39,9,39-9,manggarai_air_lag4,685.0,39-19,39-20,39-20,2556.08984,27.0,
39,10,39-10,Leaf,,,,,-14.2749701,1.0,
39,11,39-11,manggarai_air_lag7,570.0,39-21,39-22,39-22,4458.31836,1216.0,
39,12,39-12,manggarai_cuaca_lag1_hujan,1.0,39-23,39-24,39-24,1554.82764,3989.0,
39,13,39-13,depok_air_lag3,120.0,39-25,39-26,39-26,1543.09521,109.0,
39,14,39-14,manggarai_air_lag1,760.0,39-27,39-28,39-28,681.419922,844.0,
39,15,39-15,Leaf,,,,,0.934994519,1.0,
39,16,39-16,Leaf,,,,,-6.48329544,1.0,
39,17,39-17,manggarai_air_lag1,550.0,39-29,39-30,39-30,1397.60498,5841.0,
39,18,39-18,manggarai_air_lag2,598.0,39-31,39-32,39-32,2351.77832,15210.0,
39,19,39-19,manggarai_air_lag2,651.0,39-33,39-34,39-34,130.851425,23.0,
39,20,39-20,hour_sin,-0.866025388,39-35,39-36,39-36,1418.95776,4.0,
39,21,39-21,dayofyear_cos,0.38640523,39-37,39-38,39-38,10321.2422,4.0,
39,22,39-22,depok_air_lag20,205.0,39-39,39-40,39-40,3122.98169,1212.0,
39,23,39-23,depok_air_lag8,200.0,39-41,39-42,39-42,1505.69336,3796.0,
39,24,39-24,depok_air_lag10,155.0,39-43,39-44,39-44,5087.3623,193.0,
39,25,39-25,depok_air_lag9,106.0,39-45,39-46,39-46,620.626953,20.0,
39,26,39-26,manggarai_cuaca_lag2_hujan,1.0,39-47,39-48,39-48,716.812256,89.0,
39,27,39-27,depok_air_lag12,185.0,39-49,39-50,39-50,543.888916,560.0,
39,28,39-28,depok_air_lag8,125.0,39-51,39-52,39-52,569.625977,284.0,
39,29,39-29,depok_cuaca_lag7_hujan,1.0,39-53,39-54,39-54,618.165894,30.0,
39,30,39-30,manggarai_air_lag2,625.0,39-55,39-56,39-56,1937.38428,5811.0,
39,31,39-31,hour_sin,-0.707106769,39-57,39-58,39-58,1503.948,153.0,
39,32,39-32,depok_cuaca_lag5_hujan,1.0,39-59,39-60,39-60,2019.0697,15057.0,
39,33,39-33,manggarai_air_lag14,780.0,39-61,39-62,39-62,26.7558899,16.0,
39,34,39-34,manggarai_air_lag14,770.0,39-63,39-64,39-64,65.3782501,7.0,
39,35,39-35,Leaf,,,,,-4.49669218,1.0,
39,36,39-36,depok_air_lag23,215.0,39-65,39-66,39-66,8.17967224,3.0,
39,37,39-37,Leaf,,,,,-8.59284115,1.0,
39,38,39-38,dayofyear_cos,0.437340111,39-67,39-68,39-68,41.1933823,3.0,
39,39,39-39,manggarai_air_lag3,760.0,39-69,39-70,39-70,1861.35474,1203.0,
39,40,39-40,manggarai_air_lag7,715.0,39-71,39-72,39-72,15254.4062,9.0,
39,41,39-41,depok_cuaca_lag7_hujan,1.0,39-73,39-74,39-74,1136.19141,3771.0,
39,42,39-42,depok_air_lag3,150.0,39-75,39-76,39-76,780.201782,25.0,
39,43,39-43,depok_air_lag20,155.0,39-77,39-78,39-78,4537.59912,191.0,
39,44,39-44,hour_sin,-0.866025388,39-79,39-80,39-80,2850.94897,2.0,
39,45,39-45,manggarai_air_lag2,732.5,39-81,39-82,39-82,18.2307129,7.0,
39,46,39-46,hour_cos,0.965925813,39-83,39-84,39-84,226.01062,13.0,
39,47,39-47,depok_air_lag23,145.0,39-85,39-86,39-86,360.362793,74.0,
39,48,39-48,depok_cuaca_lag9_hujan,1.0,39-87,39-88,39-88,892.227295,15.0,
39,49,39-49,manggarai_air_lag2,765.0,39-89,39-90,39-90,546.000977,470.0,
39,50,39-50,depok_air_lag10,155.0,39-91,39-92,39-92,1325.39441,90.0,
39,51,39-51,manggarai_air_lag15,675.0,39-93,39-94,39-94,417.180786,5.0,
39,52,39-52,katulampa_air_lag14,120.0,39-95,39-96,39-96,429.483398,279.0,
39,53,39-53,manggarai_air_lag2,625.0,39-97,39-98,39-98,215.417328,28.0,
39,54,39-54,Leaf,,,,,1.95924687,2.0,
39,55,39-55,depok_air_lag7,20.0,39-99,39-100,39-100,875.162598,5809.0,
39,56,39-56,hour_sin,0.5,39-101,39-102,39-102,950.696045,2.0,
39,57,39-57,depok_air_lag23,86.0,39-103,39-104,39-104,3537.44824,37.0,
39,58,39-58,manggarai_air_lag21,586.0,39-105,39-106,39-106,551.010864,116.0,
39,59,39-59,manggarai_air_lag4,598.0,39-107,39-108,39-108,1702.12427,14031.0,
39,60,39-60,depok_air_lag24,195.0,39-109,39-110,39-110,5017.33057,1026.0,
39,61,39-61,dayofyear_cos,-0.857849479,39-111,39-112,39-112,7.04339361,9.0,
39,62,39-62,manggarai_air_lag1,645.0,39-113,39-114,39-114,16.3796329,7.0,
39,63,39-63,hour_sin,-0.5,39-115,39-116,39-116,2.21224499,2.0,
39,64,39-64,Leaf,,,,,0.604041517,5.0,
39,65,39-65,Leaf,,,,,-0.1934845,1.0,
39,66,39-66,Leaf,,,,,-0.844016552,2.0,
39,67,39-67,Leaf,,,,,0.708693445,2.0,
39,68,39-68,Leaf,,,,,-0.0164520275,1.0,
39,69,39-69,depok_air_lag7,155.0,39-117,39-118,39-118,1812.46326,1200.0,
39,70,39-70,hour_sin,0.258819044,39-119,39-120,39-120,8072.55469,3.0,
39,71,39-71,Leaf,,,,,-9.59814167,1.0,
39,72,39-72,manggarai_air_lag1,665.0,39-121,39-122,39-122,36.9249725,8.0,
39,73,39-73,depok_air_lag8,102.5,39-123,39-124,39-124,1310.35107,3312.0,
39,74,39-74,manggarai_air_lag7,625.0,39-125,39-126,39-126,1324.73242,459.0,
39,75,39-75,manggarai_air_lag21,625.0,39-127,39-128,39-128,150.195557,14.0,
39,76,39-76,dayofyear_cos,-0.547611177,39-129,39-130,39-130,321.530762,11.0,
39,77,39-77,manggarai_air_lag7,705.0,39-131,39-132,39-132,1656.69824,169.0,
39,78,39-78,depok_air_lag7,130.0,39-133,39-134,39-134,2977.89697,22.0,
39,79,39-79,Leaf,,,,,0.341296405,1.0,
39,80,39-80,Leaf,,,,,-5.88350821,1.0,
39,81,39-81,Leaf,,,,,2.28118396,6.0,
39,82,39-82,Leaf,,,,,0.61958313,1.0,
39,83,39-83,manggarai_air_lag4,694.0,39-135,39-136,39-136,2.04162598,11.0,
39,84,39-84,hour_sin,0.0,39-137,39-138,39-138,0.437363386,2.0,
39,85,39-85,manggarai_air_lag14,715.0,39-139,39-140,39-140,227.074463,71.0,
39,86,39-86,Leaf,,,,,1.5312866,3.0,
39,87,39-87,manggarai_air_lag2,730.0,39-141,39-142,39-142,75.6089783,11.0,
39,88,39-88,hour_sin,0.707106769,39-143,39-144,39-144,203.779053,4.0,
39,89,39-89,depok_air_lag19,265.0,39-145,39-146,39-146,387.485596,456.0,
39,90,39-90,depok_air_lag3,125.0,39-147,39-148,39-148,216.887573,14.0,
39,91,39-91,depok_air_lag23,120.0,39-149,39-150,39-150,4850.85742,15.0,
39,92,39-92,depok_air_lag3,106.0,39-151,39-152,39-152,760.480896,75.0,
39,93,39-93,Leaf,,,,,-1.22270358,3.0,
39,94,39-94,Leaf,,,,,0.397066236,2.0,
39,95,39-95,depok_cuaca_lag1_hujan,1.0,39-153,39-154,39-154,545.195312,256.0,
39,96,39-96,manggarai_air_lag1,835.0,39-155,39-156,39-156,299.92215,23.0,
39,97,39-97,Leaf,,,,,0.59553349,19.0,
39,98,39-98,Leaf,,,,,0.00576843275,9.0,
39,99,39-99,Leaf,,,,,1.99617314,1.0,
39,100,39-100,Leaf,,,,,-0.0971429199,5808.0,
39,101,39-101,Leaf,,,,,-3.89821792,1.0,
39,102,39-102,Leaf,,,,,-0.0602386482,1.0,
39,103,39-103,Leaf,,,,,0.383413911,29.0,
39,104,39-104,Leaf,,,,,2.6709373,8.0,
39,105,39-105,Leaf,,,,,0.635140777,23.0,
39,106,39-106,Leaf,,,,,0.0962151065,93.0,
39,107,39-107,Leaf,,,,,-0.300936431,203.0,
39,108,39-108,Leaf,,,,,-0.00995653775,13828.0,
39,109,39-109,Leaf,,,,,0.152839005,1017.0,
39,110,39-110,Leaf,,,,,-2.09846091,9.0,
39,111,39-111,Leaf,,,,,-0.0801249221,2.0,
39,112,39-112,Leaf,,,,,0.103508763,7.0,
39,113,39-113,Leaf,,,,,-0.298679203,4.0,
39,114,39-114,Leaf,,,,,-0.00233154302,3.0,
39,115,39-115,Leaf,,,,,0.0475555435,1.0,
39,116,39-116,Leaf,,,,,-0.104809575,1.0,
39,117,39-117,Leaf,,,,,0.0123622809,1179.0,
39,118,39-118,Leaf,,,,,-0.903720498,21.0,
39,119,39-119,Leaf,,,,,1.62396646,2.0,
39,120,39-120,Leaf,,,,,-6.76630259,1.0,
39,121,39-121,Leaf,,,,,-0.260989398,1.0,
39,122,39-122,Leaf,,,,,0.232120514,7.0,
39,123,39-123,Leaf,,,,,-0.156326205,212.0,
39,124,39-124,Leaf,,,,,0.100149013,3100.0,
39,125,39-125,Leaf,,,,,0.616249681,81.0,
39,126,39-126,Leaf,,,,,0.171904877,378.0,
39,127,39-127,Leaf,,,,,0.679233789,5.0,
39,128,39-128,Leaf,,,,,1.60036743,9.0,
39,129,39-129,Leaf,,,,,-0.441312283,4.0,
39,130,39-130,Leaf,,,,,0.587233007,7.0,
39,131,39-131,Leaf,,,,,0.193203524,158.0,
39,132,39-132,Leaf,,,,,1.41459203,11.0,
39,133,39-133,Leaf,,,,,2.61222792,14.0,
39,134,39-134,Leaf,,,,,0.196813285,8.0,
39,135,39-135,Leaf,,,,,1.09292495,10.0,
39,136,39-136,Leaf,,,,,0.307449341,1.0,
39,137,39-137,Leaf,,,,,-0.0916290283,1.0,
39,138,39-138,Leaf,,,,,-0.00507812528,1.0,
39,139,39-139,Leaf,,,,,0.537264466,70.0,
39,140,39-140,Leaf,,,,,-0.603268445,1.0,
39,141,39-141,Leaf,,,,,0.483078778,7.0,
39,142,39-142,Leaf,,,,,-0.0400854498,4.0,
39,143,39-143,Leaf,,,,,-1.60633087,3.0,
39,144,39-144,Leaf,,,,,-0.00515136728,1.0,
39,145,39-145,Leaf,,,,,0.224473119,455.0,
39,146,39-146,Leaf,,,,,1.6289978,1.0,
39,147,39-147,Leaf,,,,,0.0700962618,6.0,
39,148,39-148,Leaf,,,,,-0.695432544,8.0,
39,149,39-149,Leaf,,,,,-0.0427219942,13.0,
39,150,39-150,Leaf,,,,,-4.50714731,2.0,
39,151,39-151,Leaf,,,,,1.11219311,6.0,
39,152,39-152,Leaf,,,,,0.0180090349,69.0,
39,153,39-153,Leaf,,,,,0.364179075,230.0,
39,154,39-154,Leaf,,,,,0.846533418,26.0,
39,155,39-155,Leaf,,,,,-0.183242947,20.0,
39,156,39-156,Leaf,,,,,0.76171416,3.0,
40,0,40-0,manggarai_air_lag1,670.0,40-1,40-2,40-2,9477.13574,27106.0,
40,1,40-1,manggarai_air_lag12,620.0,40-3,40-4,40-4,3414.16064,22996.0,
40,2,40-2,manggarai_air_lag1,715.0,40-5,40-6,40-6,2018.76025,4110.0,
40,3,40-3,depok_air_lag6,111.0,40-7,40-8,40-8,1934.50146,10647.0,
40,4,40-4,manggarai_cuaca_lag1_hujan,1.0,40-9,40-10,40-10,2224.14331,12349.0,
40,5,40-5,depok_cuaca_lag1_hujan,1.0,40-11,40-12,40-12,1529.73242,3132.0,
40,6,40-6,depok_cuaca_lag7_hujan,1.0,40-13,40-14,40-14,558.978516,978.0,
40,7,40-7,time_index,557.0,40-15,40-16,40-16,1796.77686,10355.0,
40,8,40-8,depok_air_lag7,210.0,40-17,40-18,40-18,1168.64172,292.0,
40,9,40-9,depok_air_lag7,180.0,40-19,40-20,40-20,1627.83765,11773.0,
40,10,40-10,manggarai_air_lag6,612.5,40-21,40-22,40-22,2483.49268,576.0,
40,11,40-11,depok_air_lag10,125.0,40-23,40-24,40-24,1425.31299,2857.0,
40,12,40-12,depok_air_lag12,160.0,40-25,40-26,40-26,2452.89331,275.0,
40,13,40-13,depok_air_lag6,96.0,40-27,40-28,40-28,693.647461,805.0,
40,14,40-14,manggarai_air_lag3,612.5,40-29,40-30,40-30,1809.19141,173.0,
40,15,40-15,depok_air_lag9,135.0,40-31,40-32,40-32,8054.00342,202.0,
40,16,40-16,manggarai_air_lag1,20.0,40-33,40-34,40-34,2282.10596,10153.0,
40,17,40-17,depok_air_lag8,185.0,40-35,40-36,40-36,967.913757,286.0,
40,18,40-18,time_index,421.0,40-37,40-38,40-38,74.4985352,6.0,
40,19,40-19,depok_air_lag8,170.0,40-39,40-40,40-40,3256.22461,11739.0,
40,20,40-20,dayofyear_sin,0.906686068,40-41,40-42,40-42,821.14978,34.0,
40,21,40-21,dayofyear_sin,0.960885406,40-43,40-44,40-44,3115.74146,49.0,
40,22,40-22,manggarai_air_lag15,592.5,40-45,40-46,40-46,1469.53345,527.0,
40,23,40-23,depok_air_lag6,210.0,40-47,40-48,40-48,1106.92847,1591.0,
40,24,40-24,manggarai_air_lag12,658.0,40-49,40-50,40-50,1577.84778,1266.0,
40,25,40-25,dayofyear_cos,-0.969580591,40-51,40-52,40-52,1214.76843,270.0,
40,26,40-26,depok_cuaca_lag2_hujan,1.0,40-53,40-54,40-54,1189.16846,5.0,
40,27,40-27,manggarai_air_lag1,720.0,40-55,40-56,40-56,1471.9043,8.0,
40,28,40-28,dayofyear_cos,-0.995322049,40-57,40-58,40-58,613.470703,797.0,
40,29,40-29,Leaf,,,,,-2.58634949,1.0,
40,30,40-30,depok_air_lag9,106.0,40-59,40-60,40-60,799.514648,172.0,
40,31,40-31,manggarai_air_lag20,20.0,40-61,40-62,40-62,6936.18408,200.0,
40,32,40-32,time_index,289.0,40-63,40-64,40-64,4184.24121,2.0,
40,33,40-33,Leaf,,,,,-3.45324397,1.0,
40,34,40-34,manggarai_air_lag20,20.0,40-65,40-66,40-66,1482.38916,10152.0,
40,35,40-35,depok_air_lag7,200.0,40-67,40-68,40-68,1013.16754,279.0,
40,36,40-36,time_index,23771.0,40-69,40-70,40-70,216.26416,7.0,
40,37,40-37,Leaf,,,,,0.287075818,1.0,
40,38,40-38,Leaf,,,,,1.60441589,5.0,
40,39,40-39,manggarai_air_lag21,710.0,40-71,40-72,40-72,1582.70898,11727.0,
40,40,40-40,hour_sin,1.22464685e-16,40-73,40-74,40-74,15122.6113,12.0,
40,41,40-41,depok_air_lag8,175.0,40-75,40-76,40-76,536.646973,28.0,
40,42,40-42,Leaf,,,,,1.65411031,6.0,
40,43,40-43,hour_cos,-1.83697015e-16,40-77,40-78,40-78,1728.89966,47.0,
40,44,40-44,Leaf,,,,,4.01513863,2.0,
40,45,40-45,hour_cos,-0.965925813,40-79,40-80,40-80,717.901367,4.0,
40,46,40-46,manggarai_air_lag5,602.5,40-81,40-82,40-82,925.78418,523.0,
40,47,40-47,manggarai_air_lag1,690.0,40-83,40-84,40-84,665.814209,1570.0,
40,48,40-48,depok_air_lag7,160.0,40-85,40-86,40-86,157.115601,21.0,
40,49,40-49,manggarai_air_lag5,780.0,40-87,40-88,40-88,7948.85596,552.0,
40,50,40-50,manggarai_air_lag3,760.0,40-89,40-90,40-90,750.129272,714.0,
40,51,40-51,manggarai_cuaca_lag1_hujan,1.0,40-91,40-92,40-92,1167.11475,18.0,
40,52,40-52,depok_air_lag20,255.0,40-93,40-94,40-94,774.61853,252.0,
40,53,40-53,time_index,23903.0,40-95,40-96,40-96,71.3236771,2.0,
40,54,40-54,Leaf,,,,,3.3192842,3.0,
40,55,40-55,time_index,14893.0,40-97,40-98,40-98,555.579346,3.0,
40,56,40-56,manggarai_air_lag3,625.0,40-99,40-100,40-100,183.694946,5.0,
40,57,40-57,manggarai_cuaca_lag1_hujan,1.0,40-101,40-102,40-102,1421.97119,26.0,
40,58,40-58,time_index,27354.0,40-103,40-104,40-104,669.241211,771.0,
40,59,40-59,manggarai_air_lag15,645.0,40-105,40-106,40-106,732.183838,21.0,
40,60,40-60,dayofyear_cos,0.840830505,40-107,40-108,40-108,519.76123,151.0,
40,61,40-61,Leaf,,,,,-6.15913105,1.0,
40,62,40-62,manggarai_cuaca_lag5_hujan,1.0,40-109,40-110,40-110,1656.64502,199.0,
40,63,40-63,Leaf,,,,,-8.16319942,1.0,
40,64,40-64,Leaf,,,,,-0.119082645,1.0,
40,65,40-65,Leaf,,,,,2.64819336,1.0,
40,66,40-66,manggarai_air_lag6,625.0,40-111,40-112,40-112,1117.92285,10151.0,
40,67,40-67,depok_cuaca_lag7_hujan,1.0,40-113,40-114,40-114,750.251099,274.0,
40,68,40-68,manggarai_air_lag21,650.0,40-115,40-116,40-116,491.09259,5.0,
40,69,40-69,dayofyear_cos,0.726963639,40-117,40-118,40-118,67.0612793,5.0,
40,70,40-70,time_index,24567.0,40-119,40-120,40-120,2.93125439,2.0,
40,71,40-71,time_index,5597.0,40-121,40-122,40-122,1432.79651,11239.0,
40,72,40-72,dayofyear_cos,-0.989639819,40-123,40-124,40-124,7810.72266,488.0,
40,73,40-73,Leaf,,,,,-9.58909321,1.0,
40,74,40-74,katulampa_air_lag3,15.0,40-125,40-126,40-126,127.243881,11.0,
40,75,40-75,manggarai_air_lag3,625.0,40-127,40-128,40-128,451.87207,21.0,
40,76,40-76,dayofyear_sin,-0.651530385,40-129,40-130,40-130,284.171753,7.0,
40,77,40-77,manggarai_air_lag1,592.5,40-131,40-132,40-132,2145.92041,20.0,
40,78,40-78,time_index,23507.0,40-133,40-134,40-134,1814.59229,27.0,
40,79,40-79,Leaf,,,,,-0.293640137,1.0,
40,80,40-80,Leaf,,,,,2.44411016,3.0,
40,81,40-81,Leaf,,,,,1.86697602,2.0,
40,82,40-82,depok_air_lag9,102.5,40-135,40-136,40-136,868.218201,521.0,
40,83,40-83,manggarai_air_lag7,685.0,40-137,40-138,40-138,464.02478,1244.0,
40,84,40-84,time_index,25894.0,40-139,40-140,40-140,960.539062,326.0,
40,85,40-85,depok_air_lag6,235.0,40-141,40-142,40-142,176.824142,9.0,
40,86,40-86,time_index,421.0,40-143,40-144,40-144,82.9456787,12.0,
40,87,40-87,manggarai_cuaca_lag4_hujan,1.0,40-145,40-146,40-146,5543.39502,551.0,
40,88,40-88,Leaf,,,,,-6.42798758,1.0,
40,89,40-89,depok_air_lag16,220.0,40-147,40-148,40-148,313.484894,711.0,
40,90,40-90,time_index,12105.0,40-149,40-150,40-150,201.713074,3.0,
40,91,40-91,manggarai_air_lag1,675.0,40-151,40-152,40-152,108.869263,10.0,
40,92,40-92,manggarai_air_lag1,690.0,40-153,40-154,40-154,849.780029,8.0,
40,93,40-93,manggarai_air_lag3,602.5,40-155,40-156,40-156,678.366699,251.0,
40,94,40-94,Leaf,,,,,2.17856145,1.0,
40,95,40-95,Leaf,,,,,0.594543457,1.0,
40,96,40-96,Leaf,,,,,-0.270468146,1.0,
40,97,40-97,Leaf,,,,,-0.0262115486,1.0,
40,98,40-98,Leaf,,,,,-2.77447295,2.0,
40,99,40-99,Leaf,,,,,0.816560388,3.0,
40,100,40-100,time_index,4137.0,40-157,40-158,40-158,8.94924355,2.0,
40,101,40-101,manggarai_air_lag3,705.0,40-159,40-160,40-160,194.502838,16.0,
40,102,40-102,manggarai_air_lag3,825.0,40-161,40-162,40-162,511.142334,10.0,
40,103,40-103,manggarai_air_lag1,780.0,40-163,40-164,40-164,497.952637,687.0,
40,104,40-104,depok_air_lag12,225.0,40-165,40-166,40-166,662.72406,84.0,
40,105,40-105,manggarai_air_lag3,685.0,40-167,40-168,40-168,115.839386,11.0,
40,106,40-106,hour_cos,-0.5,40-169,40-170,40-170,123.062256,10.0,
40,107,40-107,time_index,29749.0,40-171,40-172,40-172,450.592529,129.0,
40,108,40-108,depok_air_lag10,106.0,40-173,40-174,40-174,901.22998,22.0,
40,109,40-109,Leaf,,,,,-0.160162851,187.0,
40,110,40-110,Leaf,,,,,-1.32937491,12.0,
40,111,40-111,Leaf,,,,,-0.0666679442,9541.0,
40,112,40-112,Leaf,,,,,-0.206231579,610.0,
40,113,40-113,Leaf,,,,,0.0488891006,207.0,
40,114,40-114,Leaf,,,,,0.432037801,67.0,
40,115,40-115,Leaf,,,,,-1.81087339,3.0,
40,116,40-116,Leaf,,,,,0.0732421875,2.0,
40,117,40-117,Leaf,,,,,1.71073365,4.0,
40,118,40-118,Leaf,,,,,0.33656922,1.0,
40,119,40-119,Leaf,,,,,0.284835815,1.0,
40,120,40-120,Leaf,,,,,0.0336090103,1.0,
40,121,40-121,Leaf,,,,,-0.101292148,1213.0,
40,122,40-122,Leaf,,,,,0.013734892,10026.0,
40,123,40-123,Leaf,,,,,-1.94174731,23.0,
40,124,40-124,Leaf,,,,,-0.0914674923,465.0,
40,125,40-125,Leaf,,,,,-0.586540222,3.0,
40,126,40-126,Leaf,,,,,0.0950995609,8.0,
40,127,40-127,Leaf,,,,,0.744486272,7.0,
40,128,40-128,Leaf,,,,,-0.188148603,14.0,
40,129,40-129,Leaf,,,,,0.0536763482,2.0,
40,130,40-130,Leaf,,,,,1.45796096,5.0,
40,131,40-131,Leaf,,,,,3.85627866,2.0,
40,132,40-132,Leaf,,,,,0.866469562,18.0,
40,133,40-133,Leaf,,,,,-0.0994387046,26.0,
40,134,40-134,Leaf,,,,,3.02346206,1.0,
40,135,40-135,Leaf,,,,,0.011598832,345.0,
40,136,40-136,Leaf,,,,,0.284063697,176.0,
40,137,40-137,Leaf,,,,,0.130212486,880.0,
40,138,40-138,Leaf,,,,,-0.00399656547,364.0,
40,139,40-139,Leaf,,,,,0.309116811,293.0,
40,140,40-140,Leaf,,,,,-0.254134595,33.0,
40,141,40-141,Leaf,,,,,0.0877589658,6.0,
40,142,40-142,Leaf,,,,,0.962915063,3.0,
40,143,40-143,Leaf,,,,,0.0960632339,1.0,
40,144,40-144,Leaf,,,,,1.15054834,11.0,
40,145,40-145,Leaf,,,,,-0.053269662,534.0,
40,146,40-146,Leaf,,,,,-1.83764422,17.0,
40,147,40-147,Leaf,,,,,0.073744379,700.0,
40,148,40-148,Leaf,,,,,0.589773595,11.0,
40,149,40-149,Leaf,,,,,2.22085571,1.0,
40,150,40-150,Leaf,,,,,0.461505145,2.0,
40,151,40-151,Leaf,,,,,-0.0132786352,6.0,
40,152,40-152,Leaf,,,,,0.616380632,4.0,
40,153,40-153,Leaf,,,,,2.5682404,5.0,
40,154,40-154,Leaf,,,,,0.364210516,3.0,
40,155,40-155,Leaf,,,,,-0.712554157,7.0,
40,156,40-156,Leaf,,,,,0.225867465,244.0,
40,157,40-157,Leaf,,,,,-0.00746154785,1.0,
40,158,40-158,Leaf,,,,,-0.381536871,1.0,
40,159,40-159,Leaf,,,,,0.502000213,6.0,
40,160,40-160,Leaf,,,,,-0.17375432,10.0,
40,161,40-161,Leaf,,,,,1.89932334,8.0,
40,162,40-162,Leaf,,,,,0.0866617858,2.0,
40,163,40-163,Leaf,,,,,0.210352138,580.0,
40,164,40-164,Leaf,,,,,0.445616782,107.0,
40,165,40-165,Leaf,,,,,-0.208086237,64.0,
40,166,40-166,Leaf,,,,,0.438212067,20.0,
40,167,40-167,Leaf,,,,,0.771296442,4.0,
40,168,40-168,Leaf,,,,,0.1195755,7.0,
40,169,40-169,Leaf,,,,,0.247909546,1.0,
40,170,40-170,Leaf,,,,,1.71602178,9.0,
40,171,40-171,Leaf,,,,,0.511533141,114.0,
40,172,40-172,Leaf,,,,,-0.0670398697,15.0,
40,173,40-173,Leaf,,,,,-1.69665933,2.0,
40,174,40-174,Leaf,,,,,0.156846404,20.0,
41,0,41-0,manggarai_air_lag1,625.0,41-1,41-2,41-2,8073.7876,27289.0,
41,1,41-1,depok_air_lag24,190.0,41-3,41-4,41-4,1655.26611,12671.0,
41,2,41-2,manggarai_air_lag1,700.0,41-5,41-6,41-6,3459.20728,14618.0,
41,3,41-3,manggarai_air_lag21,715.0,41-7,41-8,41-8,1181.32031,12662.0,
41,4,41-4,hour_sin,-0.5,41-9,41-10,41-10,785.052979,9.0,
41,5,41-5,manggarai_air_lag2,625.0,41-11,41-12,41-12,2698.29883,12964.0,
41,6,41-6,manggarai_air_lag2,625.0,41-13,41-14,41-14,1208.3374,1654.0,
41,7,41-7,manggarai_air_lag21,710.0,41-15,41-16,41-16,4339.7168,12594.0,
41,8,41-8,katulampa_cuaca_lag18_hujan,1.0,41-17,41-18,41-18,2402.65674,68.0,
41,9,41-9,dayofyear_sin,-0.851711929,41-19,41-20,41-20,70.9543457,4.0,
41,10,41-10,hour_sin,1.22464685e-16,41-21,41-22,41-22,25.5293732,5.0,
41,11,41-11,manggarai_cuaca_lag12_hujan,1.0,41-23,41-24,41-24,4245.10791,333.0,
41,12,41-12,depok_air_lag6,210.0,41-25,41-26,41-26,1964.07556,12631.0,
41,13,41-13,dayofyear_sin,-0.994566739,41-27,41-28,41-28,633.943237,11.0,
41,14,41-14,manggarai_cuaca_lag1_hujan,1.0,41-29,41-30,41-30,891.128418,1643.0,
41,15,41-15,manggarai_air_lag1,585.0,41-31,41-32,41-32,1159.38428,12563.0,
41,16,41-16,katulampa_cuaca_lag18_hujan,1.0,41-33,41-34,41-34,85326.1562,31.0,
41,17,41-17,depok_air_lag19,130.0,41-35,41-36,41-36,1719.8313,63.0,
41,18,41-18,hour_sin,0.258819044,41-37,41-38,41-38,638.842285,5.0,
41,19,41-19,Leaf,,,,,0.905285656,2.0,
41,20,41-20,Leaf,,,,,2.62903666,2.0,
41,21,41-21,hour_sin,0.0,41-39,41-40,41-40,3.03986311,4.0,
41,22,41-22,Leaf,,,,,0.581066906,1.0,
41,23,41-23,depok_air_lag13,86.0,41-41,41-42,41-42,1469.24316,316.0,
41,24,41-24,dayofyear_sin,0.797101617,41-43,41-44,41-44,56632.6445,17.0,
41,25,41-25,depok_cuaca_lag5_hujan,1.0,41-45,41-46,41-46,1634.07959,12607.0,
41,26,41-26,depok_air_lag8,106.0,41-47,41-48,41-48,354.10083,24.0,
41,27,41-27,Leaf,,,,,2.89638972,1.0,
41,28,41-28,depok_air_lag9,92.5,41-49,41-50,41-50,108.663513,10.0,
41,29,41-29,depok_air_lag9,210.0,41-51,41-52,41-52,925.568115,1477.0,
41,30,41-30,dayofyear_cos,-0.995322049,41-53,41-54,41-54,1147.38525,166.0,
41,31,41-31,manggarai_air_lag20,20.0,41-55,41-56,41-56,6591.02832,2964.0,
41,32,41-32,manggarai_air_lag20,20.0,41-57,41-58,41-58,1605.4978,9599.0,
41,33,41-33,depok_air_lag24,120.0,41-59,41-60,41-60,421.705688,30.0,
41,34,41-34,Leaf,,,,,-21.2226543,1.0,
41,35,41-35,depok_air_lag14,102.5,41-61,41-62,41-62,98.6599274,62.0,
41,36,41-36,Leaf,,,,,3.05653071,1.0,
41,37,41-37,Leaf,,,,,0.868421972,3.0,
41,38,41-38,Leaf,,,,,3.37810063,2.0,
